timestamp,quantity,bidding_zone,data_type,zone_code,zone_name,country
2024-01-02 04:00:00+00:00,1482.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 05:00:00+00:00,1513.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 06:00:00+00:00,1542.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 07:00:00+00:00,1563.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 08:00:00+00:00,1596.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 09:00:00+00:00,1635.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 10:00:00+00:00,1679.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 11:00:00+00:00,1710.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 12:00:00+00:00,1758.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 13:00:00+00:00,1795.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 14:00:00+00:00,1832.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 15:00:00+00:00,1852.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 16:00:00+00:00,1887.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 17:00:00+00:00,1910.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 18:00:00+00:00,1915.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 19:00:00+00:00,1921.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 20:00:00+00:00,1914.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 21:00:00+00:00,1914.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 22:00:00+00:00,1897.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 23:00:00+00:00,1881.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 00:00:00+00:00,1853.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 01:00:00+00:00,1829.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 02:00:00+00:00,1812.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 03:00:00+00:00,1799.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 04:00:00+00:00,1784.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 05:00:00+00:00,1770.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 06:00:00+00:00,1765.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 07:00:00+00:00,1753.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 08:00:00+00:00,1737.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 09:00:00+00:00,1749.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 10:00:00+00:00,1752.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 11:00:00+00:00,1770.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 12:00:00+00:00,1785.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 13:00:00+00:00,1827.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 14:00:00+00:00,1898.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 15:00:00+00:00,1954.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-03 16:00:00+00:00,1964.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
